-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-2,
-1,-1,-1,-1,-1,-1,-2,-2,-2,
-1,-1,-1,-1,-1,-1,-2,-2,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-2,-1,-1,-1,
-1,-1,-1,-2,-2,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-2,-1,-2,-3,
-1,-1,-2,-2,-1,-5,-3,-4,-8,
-2,-3,-3,-5,-6,-5,-8,-9,-8,
-3,-3,-4,-5,-4,-3,-8,-8,-8,
-4,-4,-3,-3,-4,-5,-8,-6,-7,
-3,-3,-2,-5,-6,-4,-7,-7,-4,
-2,-2,-2,-4,-3,-3,-4,-3,-2,
-2,-2,-2,-3,-2,-2,-2,-1,-1,
-2,-3,-3,-2,-4,-4,-1,-3,-3,
-3,-2,-2,-4,-3,-4,-3,-2,-4,
-2,-2,-3,-4,-5,-6,-4,-5,-6,
-3,-3,-3,-6,-4,-2,-6,-13,-23,
-3,-3,-4,-2,-2,-1,-23,-28,-41,
-4,-6,-8,-1,-2,-4,-41,-53,-66,
-8,-8,-8,-4,-4,-1,-66,-81,-101,
-8,-20,-28,-1,-115,48,-101,74,-109,
-28,-31,-49,48,-5,39,-109,67,62,
-49,-57,-50,39,41,53,62,68,48,
-50,-33,-25,53,18,18,48,55,68,
-25,-31,-11,18,30,-89,68,48,13,
-11,-5,-8,-89,-76,-9,13,7,-91,
-8,-4,-2,-9,-4,-4,-91,-8,-7,
-2,-1,-2,-4,-4,-5,-7,-7,-7,
-2,-2,-1,-5,-4,-2,-7,-6,-2,
-1,-1,-1,-2,-1,-1,-2,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-2,-1,-1,-2,-1,-1,-2,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-2,-1,-1,-2,-1,-1,-3,
-2,-2,-2,-2,-3,-3,-3,-3,-4,
-2,-2,-1,-3,-3,-2,-4,-3,-2,
-1,-1,-1,-2,-2,-2,-2,-2,-1,
-1,-1,-1,-2,-2,-2,-1,-1,-1,
-1,-1,-1,-2,-2,-2,-1,-1,-1,
-1,-1,-1,-2,-2,-4,-1,-1,-1,
-1,-2,-3,-4,-5,-7,-1,-5,-10,
-3,-4,-8,-7,-10,-3,-10,-14,-20,
-8,-9,-8,-3,-3,-2,-20,-30,-41,
-8,-8,-8,-2,-2,-2,-41,-50,-62,
-8,-6,-7,-2,-1,-2,-62,-82,-97,
-7,-7,-4,-2,-6,-10,-97,-89,84,
-4,-3,-2,-10,-16,-24,84,73,63,
-2,-1,-1,-24,-29,-41,63,58,45,
-1,-3,-3,-41,-57,-71,45,35,30,
-3,-2,-4,-71,-91,-97,30,26,19,
-4,-5,-6,-97,74,76,19,19,14,
-6,-13,-23,76,66,50,14,10,13,
-23,-28,-41,50,36,37,13,9,9,
-41,-53,-66,37,28,21,9,13,7,
-66,-81,-101,21,11,4,7,6,0,
-101,74,-109,4,66,-11,0,46,-15,
-109,67,62,-11,-3,-2,-15,-5,-3,
62,68,48,-2,-3,-49,-3,-6,-58,
48,55,68,-49,-75,-64,-58,-76,-66,
68,48,13,-64,72,2,-66,76,3,
13,7,-91,2,11,18,3,3,7,
-91,-8,-7,18,-53,-6,7,50,-25,
-7,-7,-7,-6,-6,-4,-25,-7,-4,
-7,-6,-2,-4,-6,-2,-4,-6,-2,
-2,-1,-1,-2,-1,-1,-2,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-2,-1,-1,-2,-1,-1,-2,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-2,-10,-1,-5,-7,
-1,-1,-3,-10,-13,-6,-7,-7,-12,
-3,-3,-4,-6,-7,-4,-12,-76,-92,
-4,-3,-2,-4,-10,-7,-92,-100,-97,
-2,-2,-1,-7,-13,-14,-97,69,74,
-1,-1,-1,-14,-20,-33,74,79,89,
-1,-1,-1,-33,-50,-66,89,60,49,
-1,-1,-1,-66,-72,-88,49,72,64,
-1,-5,-10,-88,-99,-102,64,36,53,
-10,-14,-20,-102,86,62,53,56,32,
-20,-30,-41,62,64,61,32,29,48,
-41,-50,-62,61,46,48,48,27,16,
-62,-82,-97,48,52,36,16,38,25,
-97,-89,84,36,31,37,25,22,43,
84,73,63,37,23,22,43,25,29,
63,58,45,22,24,13,29,34,30,
45,35,30,13,21,19,30,30,30,
30,26,19,19,14,26,30,23,14,
19,19,14,26,16,26,14,22,11,
14,10,13,26,23,22,11,14,16,
13,9,9,22,24,15,16,14,17,
9,13,7,15,20,13,17,9,19,
7,6,0,13,6,-3,19,7,-2,
0,46,-15,-3,45,-22,-2,43,-29,
-15,-5,-3,-22,-17,-13,-29,-25,-20,
-3,-6,-58,-13,-12,-60,-20,-18,-61,
-58,-76,-66,-60,-74,-67,-61,-75,-68,
-66,76,3,-67,69,7,-68,62,4,
3,3,7,7,5,10,4,15,8,
7,50,-25,10,6,-91,8,4,4,
-25,-7,-4,-91,-8,-3,4,-66,-5,
-4,-6,-2,-3,-5,-5,-5,-6,-6,
-2,-1,-1,-5,-2,-1,-6,-4,-2,
-1,-1,-1,-1,-2,-1,-2,-2,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-2,-1,-1,-2,-1,-1,-2,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-5,-7,-1,-5,-6,-1,-8,-3,
-7,-7,-12,-6,-2,-76,-3,-26,28,
-12,-76,-92,-76,0,21,28,-11,7,
-92,-100,-97,21,44,63,7,1,34,
-97,69,74,63,75,45,34,68,45,
74,79,89,45,29,61,45,28,60,
89,60,49,61,43,16,60,75,46,
49,72,64,16,44,53,46,33,63,
64,36,53,53,22,24,63,62,15,
53,56,32,24,55,43,15,32,60,
32,29,48,43,27,50,60,21,17,
48,27,16,50,54,32,17,50,35,
16,38,25,32,31,50,35,28,42,
25,22,43,50,24,24,42,40,35,
43,25,29,24,40,18,35,37,36,
29,34,30,18,21,34,36,22,20,
30,30,30,34,16,29,20,23,9,
30,23,14,29,25,25,9,23,20,
14,22,11,25,25,18,20,16,19,
11,14,16,18,20,13,19,16,22,
16,14,17,13,20,11,22,14,16,
17,9,19,11,14,8,16,14,9,
19,7,-2,8,14,0,9,9,9,
-2,43,-29,0,15,-65,9,-12,47,
-29,-25,-20,-65,-34,-28,47,-48,-34,
-20,-18,-61,-28,-26,-66,-34,-34,-70,
-61,-75,-68,-66,-78,-71,-70,-79,-72,
-68,62,4,-71,70,1,-72,64,4,
4,15,8,1,12,8,4,1,11,
8,4,4,8,13,3,11,6,13,
4,-66,-5,3,29,-33,13,-3,69,
-5,-6,-6,-33,-5,-8,69,-11,-5,
-6,-4,-2,-8,-3,-2,-5,-3,-2,
-2,-2,-1,-2,-2,-1,-2,-2,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-2,-1,-1,-2,-1,-1,-2,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-2,-3,-1,-2,-2,
-1,-8,-3,-3,-12,-6,-2,-3,-53,
-3,-26,28,-6,82,-7,-53,56,42,
28,-11,7,-7,53,59,42,-80,58,
7,1,34,59,10,20,58,-5,0,
34,68,45,20,49,64,0,33,73,
45,28,60,64,31,18,73,62,39,
60,75,46,18,60,49,39,41,65,
46,33,63,49,17,41,65,47,14,
63,62,15,41,62,40,14,46,52,
15,32,60,40,35,52,52,19,26,
60,21,17,52,55,29,26,58,40,
17,50,35,29,33,51,40,27,44,
35,28,42,51,25,14,44,47,29,
42,40,35,14,38,22,29,33,41,
35,37,36,22,24,37,41,27,21,
36,22,20,37,26,28,21,27,14,
20,23,9,28,29,26,14,24,24,
9,23,20,26,21,22,24,22,28,
20,16,19,22,19,15,28,19,21,
19,16,22,15,17,10,21,16,15,
22,14,16,10,18,12,15,11,19,
16,14,9,12,14,18,19,8,6,
9,9,9,18,7,12,6,13,4,
9,-12,47,12,0,44,4,8,-2,
47,-48,-34,44,-90,-40,-2,11,-80,
-34,-34,-70,-40,-44,-68,-80,-48,-71,
-70,-79,-72,-68,-75,-70,-71,-76,-72,
-72,64,4,-70,57,5,-72,59,-2,
4,1,11,5,6,3,-2,13,3,
11,6,13,3,11,10,3,11,9,
13,-3,69,10,9,1,9,4,4,
69,-11,-5,1,-91,-5,4,8,-48,
-5,-3,-2,-5,-5,-3,-48,-1,-7,
-2,-2,-1,-3,-4,-3,-7,-9,-2,
-1,-1,-1,-3,-2,-2,-2,-2,-2,
-1,-1,-1,-2,-2,-1,-2,-2,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-2,-1,-1,-2,-1,-1,-2,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-3,-2,
-1,-1,-1,-1,-1,-1,-2,-2,-2,
-1,-2,-2,-1,-1,-1,-2,-5,-3,
-2,-3,-53,-1,-11,44,-3,-95,-11,
-53,56,42,44,7,-95,-11,70,-101,
42,-80,58,-95,-119,-105,-101,58,61,
58,-5,0,-105,26,9,61,-96,-3,
0,33,73,9,5,32,-3,9,33,
73,62,39,32,65,30,33,58,67,
39,41,65,30,19,58,67,37,18,
65,47,14,58,65,44,18,55,39,
14,46,52,44,39,64,39,12,38,
52,19,26,64,56,26,38,55,37,
26,58,40,26,32,47,37,32,51,
40,27,44,47,14,20,51,54,27,
44,47,29,20,44,30,27,31,43,
29,33,41,30,30,38,43,18,20,
41,27,21,38,33,31,20,35,21,
21,27,14,31,31,32,21,26,29,
14,24,24,32,20,22,29,24,32,
24,22,28,22,20,9,32,21,17,
28,19,21,9,23,18,17,15,18,
21,16,15,18,22,26,18,8,14,
15,11,19,26,17,19,14,19,7,
19,8,6,19,11,7,7,19,13,
6,13,4,7,8,4,13,13,8,
4,8,-2,4,1,8,8,5,6,
-2,11,-80,8,-8,36,6,4,40,
-80,-48,-71,36,-60,-72,40,78,-72,
-71,-76,-72,-72,-78,-75,-72,-78,-73,
-72,59,-2,-75,60,4,-73,53,1,
-2,13,3,4,3,13,1,1,0,
3,11,9,13,-3,11,0,7,0,
9,4,4,11,3,5,0,14,3,
4,8,-48,5,0,41,3,14,-3,
-48,-1,-7,41,-15,-4,-3,-114,-2,
-7,-9,-2,-4,-3,-1,-2,-3,-6,
-2,-2,-2,-1,-2,-2,-6,-3,-2,
-2,-2,-1,-2,-2,-1,-2,-2,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-2,-1,-1,-2,-1,-1,-2,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-3,-1,-1,-1,
-1,-3,-2,-3,-5,-3,-1,-2,-2,
-2,-2,-2,-3,-4,-5,-2,-6,-5,
-2,-5,-3,-5,-11,-42,-5,-10,62,
-3,-95,-11,-42,14,26,62,0,-107,
-11,70,-101,26,-88,-118,-107,-108,-115,
-101,58,61,-118,57,115,-115,53,117,
61,-96,-3,115,-103,45,117,-106,-91,
-3,9,33,45,1,3,-91,10,13,
33,58,67,3,32,66,13,21,39,
67,37,18,66,46,40,39,52,26,
18,55,39,40,47,59,26,18,50,
39,12,38,59,44,23,50,45,35,
38,55,37,23,45,48,35,43,55,
37,32,51,48,16,31,55,44,26,
51,54,27,31,48,30,26,32,43,
27,31,43,30,32,43,43,17,24,
43,18,20,43,39,31,24,36,22,
20,35,21,31,25,33,22,31,33,
21,26,29,33,18,16,33,33,28,
29,24,32,16,24,14,28,23,23,
32,21,17,14,23,21,23,15,18,
17,15,18,21,24,21,18,14,17,
18,8,14,21,18,16,17,24,13,
14,19,7,16,13,11,13,23,16,
7,19,13,11,4,14,16,11,11,
13,13,8,14,5,9,11,10,5,
8,5,6,9,9,8,5,8,6,
6,4,40,8,8,3,6,3,14,
40,78,-72,3,6,85,14,7,7,
-72,-78,-73,85,-105,72,7,2,-4,
-73,53,1,72,25,7,-4,7,5,
1,1,0,7,7,0,5,9,10,
0,7,0,0,5,6,10,4,7,
0,14,3,6,3,8,7,2,9,
3,14,-3,8,0,9,9,7,1,
-3,-114,-2,9,5,-76,1,3,26,
-2,-3,-6,-76,-6,-8,26,-42,-3,
-6,-3,-2,-8,-5,-2,-3,-3,-3,
-2,-2,-1,-2,-1,-1,-3,-2,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-2,-1,-1,-2,-1,-1,-2,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-2,-2,-1,-2,-4,-1,-7,-6,
-2,-6,-5,-4,-4,-1,-6,-4,-28,
-5,-10,62,-1,-73,46,-28,19,22,
62,0,-107,46,66,-94,22,-86,-114,
-107,-108,-115,-94,-116,-72,-114,-65,120,
-115,53,117,-72,119,-126,120,55,-117,
117,-106,-91,-126,-112,-88,-117,-100,-90,
-91,10,13,-88,72,-7,-90,-67,27,
13,21,39,-7,9,35,27,2,1,
39,52,26,35,62,63,1,23,50,
26,18,50,63,41,30,50,33,29,
50,45,35,30,47,37,29,53,61,
35,43,55,37,12,32,61,42,31,
55,44,26,32,40,27,31,43,44,
26,32,43,27,39,45,44,15,26,
43,17,24,45,46,34,26,35,24,
24,36,22,34,30,34,24,32,36,
22,31,33,34,20,19,36,33,32,
33,33,28,19,25,19,32,29,23,
28,23,23,19,28,24,23,14,15,
23,15,18,24,25,25,15,17,13,
18,14,17,25,18,17,13,26,16,
17,24,13,17,11,13,16,23,18,
13,23,16,13,4,17,18,10,11,
16,11,11,17,15,11,11,13,3,
11,10,5,11,18,8,3,5,17,
5,8,6,8,10,5,17,2,16,
6,3,14,5,4,4,16,15,4,
14,7,7,4,8,1,4,2,4,
7,2,-4,1,11,3,4,-1,11,
-4,7,5,3,6,3,11,2,11,
5,9,10,3,2,9,11,5,4,
10,4,7,9,5,5,4,7,1,
7,2,9,5,8,0,1,6,7,
9,7,1,0,8,0,7,3,13,
1,3,26,0,5,0,13,1,8,
26,-42,-3,0,57,-10,8,-3,-100,
-3,-3,-3,-10,-3,-3,-100,-2,-6,
-3,-2,-1,-3,-1,-1,-6,-7,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-2,-1,-1,-2,-1,-1,-2,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-2,-1,-1,-2,
-1,-7,-6,-2,-8,-6,-2,-8,-2,
-6,-4,-28,-6,-6,69,-2,-57,5,
-28,19,22,69,-12,-101,5,52,-87,
22,-86,-114,-101,-97,-115,-87,-117,-121,
-114,-65,120,-115,-70,124,-121,121,-123,
120,55,-117,124,-122,-106,-123,-111,-94,
-117,-100,-90,-106,-89,-81,-94,-81,-74,
-90,-67,27,-81,-63,-86,-74,-65,-50,
27,2,1,-86,-1,10,-50,56,-6,
1,23,50,10,34,45,-6,4,32,
50,33,29,45,55,27,32,58,48,
29,53,61,27,18,47,48,44,43,
61,42,31,47,30,22,43,51,37,
31,43,44,22,41,46,37,17,33,
44,15,26,46,39,39,33,33,22,
26,35,24,39,35,32,22,36,43,
24,32,36,32,17,18,43,36,35,
36,33,32,18,24,17,35,30,27,
32,29,23,17,34,29,27,14,19,
23,14,15,29,27,31,19,19,12,
15,17,13,31,18,15,12,29,25,
13,26,16,15,11,17,25,20,21,
16,23,18,17,10,11,21,9,9,
18,10,11,11,21,10,9,9,10,
11,13,3,10,20,12,10,1,17,
3,5,17,12,6,8,17,13,12,
17,2,16,8,5,2,12,18,3,
16,15,4,2,13,4,3,0,10,
4,2,4,4,5,13,10,-1,9,
4,-1,11,13,3,8,9,18,4,
11,2,11,8,8,-2,4,10,4,
11,5,4,-2,13,-2,4,0,9,
4,7,1,-2,5,7,9,-1,8,
1,6,7,7,2,6,8,4,3,
7,3,13,6,1,0,3,6,-1,
13,1,8,0,3,6,-1,5,0,
8,-3,-100,6,9,1,0,6,7,
-100,-2,-6,1,-58,-3,7,34,-27,
-6,-7,-1,-3,-11,-1,-27,-2,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-2,-1,-1,-2,-1,-1,-2,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-2,
-1,-1,-1,-1,-1,-1,-2,-5,-4,
-1,-1,-1,-1,-1,-1,-4,-4,-6,
-1,-1,-2,-1,-2,-4,-6,-9,-3,
-2,-8,-2,-4,-5,-13,-3,-5,-97,
-2,-57,5,-13,40,7,-97,-9,-100,
5,52,-87,7,-85,-110,-100,-86,-115,
-87,-117,-121,-110,-123,55,-115,-125,125,
-121,121,-123,55,-125,-113,125,-120,-101,
-123,-111,-94,-113,-102,-85,-101,-89,-78,
-94,-81,-74,-85,-74,-65,-78,-68,-58,
-74,-65,-50,-65,-56,-53,-58,-52,-51,
-50,56,-6,-53,-68,14,-51,-44,-100,
-6,4,32,14,4,18,-100,-12,5,
32,58,48,18,27,41,5,39,46,
48,44,43,41,19,22,46,47,41,
43,51,37,22,51,45,41,22,33,
37,17,33,45,39,41,33,29,18,
33,33,22,41,40,35,18,37,37,
22,36,43,35,20,27,37,37,40,
43,36,35,27,26,16,40,33,30,
35,30,27,16,35,27,30,20,16,
27,14,19,27,25,38,16,22,17,
19,19,12,38,21,16,17,31,24,
12,29,25,16,12,19,24,20,28,
25,20,21,19,14,11,28,23,12,
21,9,9,11,26,11,12,11,12,
9,9,10,11,19,18,12,3,15,
10,1,17,18,5,5,15,18,7,
17,13,12,5,10,4,7,18,8,
12,18,3,4,9,15,8,-1,6,
3,0,10,15,4,14,6,9,1,
10,-1,9,14,8,0,1,17,7,
9,18,4,0,6,1,7,5,8,
4,10,4,1,2,16,8,-4,3,
4,0,9,16,4,10,3,14,1,
9,-1,8,10,6,3,1,14,0,
8,4,3,3,7,1,0,0,6,
3,6,-1,1,4,4,6,2,7,
-1,5,0,4,3,4,7,5,5,
0,6,7,4,-2,8,5,7,-1,
7,34,-27,8,-5,82,-1,10,-3,
-27,-2,-1,82,-8,-1,-3,-80,-6,
-1,-1,-1,-1,-1,-1,-6,-7,-4,
-1,-1,-1,-1,-1,-1,-4,-2,-2,
-1,-1,-2,-1,-1,-2,-2,-3,-2,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-2,-1,-1,-4,-1,-1,-5,
-2,-5,-4,-4,-3,-3,-5,-4,-4,
-4,-4,-6,-3,-4,-9,-4,-4,-5,
-6,-9,-3,-9,-7,-2,-5,-4,-13,
-3,-5,-97,-2,-47,6,-13,56,7,
-97,-9,-100,6,39,-82,7,-90,-108,
-100,-86,-115,-82,-112,-119,-108,-118,-70,
-115,-125,125,-119,126,-124,-70,-71,-112,
125,-120,-101,-124,-105,-91,-112,-95,-83,
-101,-89,-78,-91,-83,-70,-83,-74,-61,
-78,-68,-58,-70,-62,-53,-61,-54,-48,
-58,-52,-51,-53,-47,-48,-48,-41,-43,
-51,-44,-100,-48,-46,-47,-43,-42,-44,
-100,-12,5,-47,40,-5,-44,-71,2,
5,39,46,-5,10,25,2,11,37,
46,47,41,25,40,26,37,35,35,
41,22,33,26,35,49,35,27,19,
33,29,18,49,44,43,19,37,28,
18,37,37,43,28,26,28,31,46,
37,37,40,26,23,16,46,35,33,
40,33,30,16,33,35,33,32,22,
30,20,16,35,25,39,22,19,14,
16,22,17,39,29,25,14,29,27,
17,31,24,25,23,13,27,24,36,
24,20,28,13,14,4,36,24,15,
28,23,12,4,27,16,15,12,16,
12,11,12,16,11,23,16,10,8,
12,3,15,23,12,10,8,25,7,
15,18,7,10,12,12,7,20,14,
7,18,8,12,4,17,14,5,4,
8,-1,6,17,7,8,4,11,7,
6,9,1,8,7,2,7,9,19,
1,17,7,2,0,11,19,1,11,
7,5,8,11,2,10,11,6,-1,
8,-4,3,10,11,3,-1,10,6,
3,14,1,3,5,4,6,2,15,
1,14,0,4,-2,16,15,-1,1,
0,0,6,16,0,11,1,3,-5,
6,2,7,11,3,-4,-5,10,1,
7,5,5,-4,7,-3,1,6,4,
5,7,-1,-3,6,2,4,-4,7,
-1,10,-3,2,4,2,7,3,15,
-3,-80,-6,2,9,-43,15,0,46,
-6,-7,-4,-43,-3,-4,46,-13,-5,
-4,-2,-2,-4,-5,-5,-5,-5,-4,
-2,-3,-2,-5,-4,-2,-4,-4,-2,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-5,-1,-1,-2,-1,-1,-2,
-5,-4,-4,-2,-2,-4,-2,-3,-10,
